id,feature,existing_function,read,write,location,v2,status,required,regression,source
"C01349","UNRESOLVED_CONTROL","paintGyeongnam: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5556","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""gn-risk"" onclick=""gnShow(\'stale\')"">"
"C01350","UNRESOLVED_CONTROL","paintGyeongnam: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5556","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""gn-risk critical"" onclick=""gnShow(\'hot\')"">"
"C01351","UNRESOLVED_CONTROL","gnOpenOwner: input","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5560","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<input id=""inq-ctl-reason"" '+(reassign?'required ':'')+'oninput=""inqCtlUpdateAssignConfirm()"" placeholder=""예: 현장 권역 및 현재 업무량 기준"">"
"C01352","UNRESOLVED_CONTROL","gnOpenOwner: 미지정으로 유지","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5560","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button onclick=""gnSetOwnerPool('+i+')"">"
"C01353","UNRESOLVED_CONTROL","gnOpenOwner: 취소","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5560","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button onclick=""closeInquiryControlModal()"">"
"C01354","UNRESOLVED_CONTROL","gnOpenOwner: 실담당자 지정","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5560","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""primary"" id=""inq-ctl-confirm"" disabled onclick=""gnConfirmOwner()"">"
"C01355","UNRESOLVED_CONTROL","gnShow: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5563","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""report-drill-row"" onclick=""gnOpenInquiry('+i+')"">"
"C01356","UNRESOLVED_CONTROL","gnShow: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5563","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""report-drill-row"" onclick=""gnOpenDeal('+i+')"">"
"C01357","UNRESOLVED_CONTROL","openReportDrill: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5596","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""report-drill-row"" onclick=""openReportDrillDeal('+i+')"">"
"C01358","UNRESOLVED_CONTROL","paintReportV2: ","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5602","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<=10}),within30Amt=sumBy(within30,oppAmt),risk=open.filter(briefIsRisk).sort(function(a,b){return reportRiskScore(b)-reportRiskScore(a)}),critical=risk.filter(reportCritical),months=[-5,-4,-3,-2,-1,0].map(function(n){var w=reportMonthWindow(n),a=reportWonIn(raw,w);return {w:w,a:a,amt:sumBy(a,function(d){return wonAmt(d)||oppAmt(d)||quoteAmt(d)})}}),monthMax=Math.max.apply(null,[1].concat(months.map(function(x){return x.amt}))),year=new Date().getFullYear(),py=year-1;
 var summary=[['누적 수주',reportAmount(wonAmtAll),won.length+'건 · '+perfPeriodLabel(),'ceo-trend'],['이번 달 수주',reportAmount(monthWonAmt),monthWon.length+'건 · '+month.long,'ceo-trend'],['진행 파이프라인',open.length+'건 · '+reportAmount(pipeAmt),'현재 살아있는 기회','ceo-pipeline'],['가중 예상매출',reportAmount(forecast),'STAGE_MASTER 확률','ceo-pipeline'],['수주 임박',reportAmount(nearAmt),'PT·입찰·계약 '+near.length+'건','ceo-pipeline'],['핵심 리스크',critical.leng"
"C01359","UNRESOLVED_CONTROL","paintReportV2: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5605","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""ceo-pipe-row"" onclick=""reportGoPipeline('+x[2]+',\''+x[1].join('|')+'\',\''+x[0]+'\')"">"
"C01360","UNRESOLVED_CONTROL","paintReportV2: tr","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5606","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<tr onclick=""reportGoBrand(\''+jsAttr(b)+'\')"">"
"C01361","UNRESOLVED_CONTROL","paintReportV2: tr","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5607","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<tr onclick=""openPerfDrawer(\''+n+'\')"">"
"C01362","UNRESOLVED_CONTROL","paintReportV2: ","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5607","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<=10}),rr=o.filter(briefIsRisk),badge=p.team==='gyeongnam'?'경남지사':'외부';return '<tr onclick=""openReportDrill(\''+jsAttr(repDisplay(n))+' 진행 현장\',\''+jsAttr(badge)+' 영업기여\',reportOpenDeals().filter(function(d){return repN(d.assignee)===\''+jsAttr(n)+'\'}))"">"
"C01363","UNRESOLVED_CONTROL","paintReportV2: 인쇄 · PDF","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5609","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""ceo-print"" onclick=""window.print()"">"
"C01364","UNRESOLVED_CONTROL","paintReportV2: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5611","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button onclick=""reportJump(\'report-due30\')"">"
"C01365","UNRESOLVED_CONTROL","paintReportV2: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5611","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button onclick=""reportGoPipeline(2,\'compete|imminent|bidding|contract\',\'경쟁 이후 수주 임박\')"">"
"C01366","UNRESOLVED_CONTROL","stageFilterBar: '+groupedAssigneeOptions(G.rep,true,false)+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5642","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.rep=this.value;G.stagePage=1;paint()"">"
"C01367","UNRESOLVED_CONTROL","stageFilterBar: '
    +[['all','전체'],['nextMissing','Next Action 없음'],['overdue','기한초과'],['stal","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5643","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.opsIssue=this.value;G.stagePage=1;paint()"">"
"C01368","UNRESOLVED_CONTROL","stageFilterBar: '+(more?'− 상세필터 닫기':'+ 상세필터')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5647","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""reset"" onclick=""G.filterMore=!G.filterMore;paint()"">"
"C01369","UNRESOLVED_CONTROL","stageFilterBar: 필터 초기화","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5648","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""reset"" onclick=""resetStageFilters()"">"
"C01370","UNRESOLVED_CONTROL","stageFilterBar: '+subs.map(function(s){return '","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5651","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.pipeSub=this.value;G.stagePage=1;paint()"">"
"C01371","UNRESOLVED_CONTROL","stageFilterBar: '
    +[['전체','전체 운영'],['recent30','최근 30일 내 활동'],['30','30일+ 정체'],['90','90일+ ","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","local/crm.html:5652","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<select onchange=""G.pipeAge=this.value;G.stagePage=1;paint()"">"
